,date,Open,High,Low,Last,Close,Volume,BidVolume,AskVolume,returns,scaled_returns,OHLCAvg,rv5_1,rv5_5,rv5_21,hp,hp_signal,10_range,10_high_x,10_low_x,momentum_8,momentum_12,kama_5_x,kama_20_x,VSA,HAR_preds,ann_vol,target_returns
2405,2015-12-13,1547.2,1547.9,1545.9,1545.9,1545.9,1577,803,774,-0.0012929085775432,-0.00243688066952,1546.725,,,,1.0383172263277265,0.0,0.432653965440854,0.0099728758248639,-0.0060532669428255,-0.0090795562412946,0.0016832840955025,2.36960893269356e-05,0.001521848416296,-0.6004594392234275,,0.0795838257725147,0.0024389299835479
2406,2015-12-14,1546.1,1551.5,1532.3,1535.2,1535.2,113591,57921,55670,-0.0069455993087981,-0.0126881069113609,1541.275,0.0072197021403901,0.002291140698748,0.0013860815558358,1.0718354626431343,0.0,0.4364733489775426,0.0134318170860085,-0.0095082709878576,-0.0140359990021385,0.0050937222392066,-0.005315749514734,-0.0053470744022148,0.1549901068596997,0.0101938809706661,0.0821115319722642,-0.0999209756161353
2407,2015-12-15,1535.1,1542.1,1531.6,1534.8,1534.8,107694,54814,52880,-0.0002605863206932,-0.0004979693106747,1535.9,0.0069504859534358,0.0016539574385114,0.0013770142222928,1.0431682177939192,0.0,0.2848745195568619,0.0154576042121266,-0.0129235707347288,-0.0063648977623662,-0.0011721040607373,-0.0042622867293227,-0.0055434446148384,-0.3677627876358433,0.0101318353986536,0.0784946928778089,-0.1078172128585355
2408,2015-12-16,1534.8,1552.1,1534.8,1543.2,1543.2,130788,65768,65020,0.0054581032187224,0.0102126461379358,1541.225,0.0054643202666718,0.0018733433003653,0.0013908592171309,1.0635335941770352,0.0,1.0408444240477186,0.0120982843082968,-0.0029651103088486,-0.0041386505012663,-0.0108276386520635,0.0011592518232851,-6.969375181077993e-05,0.0,0.0095922777374569,0.080166831568477,-0.0217865090891958
2409,2015-12-17,1543.2,1546.6,1521.0,1526.3,1526.3,149096,73364,75732,-0.0110116766704431,-0.0181040478624523,1534.275,0.0122901551593382,0.0028515089712267,0.001415123128235,1.133094277639981,0.0,0.9663245300426676,0.0158292255118395,-0.0073827380772371,-0.012759759081212,-0.0218393153225067,-0.0083043468958008,-0.0110721149374642,0.455987298059096,0.0123140958354259,0.0912365849403319,-0.0635412894852734
2410,2015-12-18,1526.3,1545.2,1524.5,1539.8,1539.8,113729,59433,54296,0.0088060319228731,0.0134334777166813,1533.95,0.0140997596192644,0.0033513347567424,0.0014737639384835,1.1608895800950731,0.0,0.9709154113557326,0.0160536524519223,-0.0075976691802167,-0.0037596466143039,-0.0110441268516794,0.0005261115130354,-0.0021848345078806,0.2574402006090561,0.0131942807572146,0.0983293244154268,0.0331310468427022
2411,2015-12-19,1526.3,1545.2,1524.5,1539.8,1539.8,0,0,0,0.0,0.0,1533.95,,,,1.1837775288840506,-1.0,0.5465416178194507,0.0123163484484461,-0.0076062203596347,-0.0052466357358822,-0.0031124392912138,0.000516982644082,-0.0021624149883226,0.4869253501771118,,0.0939646950191539,-0.0234472543131357
2412,2015-12-20,1539.4,1540.1,1537.8,1538.7,1538.7,1229,736,493,-0.0007146337806167,-0.0011935421400649,1539.0000000000002,,,,1.0865705825462724,-1.0,0.5524351226448531,0.0091123799505386,-0.0043968826334767,-0.005961269516499,-0.0070589290294531,-0.000194699770971,-0.0028668042497887,-0.4842968293016072,,0.0898125533185452,0.0904575326557678
2413,2015-12-21,1538.8,1555.6,1537.3,1551.1,1551.1,106662,52550,54112,0.0080264525673721,0.0128257106430897,1545.7,0.0119365338554931,0.0036977723527164,0.0014883408382332,1.1047286453616567,-1.0,0.7300203082068913,0.0063144275101291,-0.0001275641921238,0.0033580916284163,0.0033580916284163,0.007576605272097,0.0051047100042769,0.0966960751819356,0.0124855489543545,0.0938714367265484,0.0781772992989946
2414,2015-12-22,1551.2,1554.5,1545.4,1547.2,1547.2,73009,36730,36279,-0.0025175109316748,-0.0041628411231223,1549.5749999999998,0.0084120034538376,0.0034637235504328,0.0014855653129272,1.0612075057360386,-1.0,0.7359990364928205,0.0038469217531605,0.0023464626461184,0.0077861800055396,0.0010346612407765,0.0039514164149141,0.0025353719202639,-0.3513432435305239,0.0111796392565581,0.0907136805326813,0.0529778850257654
2415,2015-12-23,1547.2,1549.1,1541.8,1545.2,1545.2,61407,29719,31688,-0.0012934939069033,-0.0022316205478125,1545.825,0.0028303688413877,0.0034729799429437,0.0014764402924364,1.0108615066528113,0.0,0.7798543689320255,0.0062472482992713,0.0002716194912726,0.0067532724193295,-0.0017458217877051,0.0025222214856148,0.0012309830238218,-0.4241788334143131,0.0090134718424301,0.0869431347662084,0.0485874501517477
2416,2015-12-24,1545.4,1550.8,1544.8,1550.0,1550.0,39669,19457,20212,0.0031015791211661,0.0055227536695189,1547.75,0.0033604939416773,0.0033548093501769,0.001473386313003,0.9574784023577152,0.0,0.7858627858627727,0.0050215259021586,0.001503259346506,0.0043967483217732,0.001355757333461,0.0050506861489497,0.0042621346832991,-0.2434511352819004,0.0090900587405564,0.0842400179357345,-0.0084184945808789
2417,2015-12-25,1545.4,1550.8,1544.8,1550.0,1550.0,0,0,0,0.0,0.0,1547.75,0.0031015791211661,0.0025307044181925,0.001465640285852,0.9103738901113604,0.0,0.7919645057924444,0.0050260116811198,0.0015046022230103,0.0154084249922163,0.0026486659110043,0.0044067025833233,0.0042012078013463,-0.0029152266022834,0.00884507069936,0.0805074251595222,0.022478930140293
2418,2015-12-26,1545.4,1550.8,1544.8,1550.0,1550.0,0,0,0,0.0,0.0,1547.75,,,,0.8689575055436403,0.0,0.7981617190410999,0.0050305054816285,0.0015059475008696,0.0066023930693432,0.0095942652198024,0.0043401296391358,0.0041570257248357,0.0129896389399606,,0.0769391108170662,0.0403747061970979
2419,2015-12-27,1549.4,1550.7,1549.3,1549.5,1549.5,720,352,368,-0.0003226326854894,-0.0006578315312899,1549.725,,,,0.7972853317890097,0.0,0.4950112247443226,0.0037682609850978,0.0002725976031774,0.0062797603838538,0.0095322188550062,0.0037645298270324,0.0038015077606104,-0.2959773041996981,,0.073567320083495,-0.0043848361581639
2420,2015-12-28,1549.6,1550.1,1539.9,1541.8,1541.8,61973,31462,30511,-0.0049817332026416,-0.0100690646959632,1545.35,0.0049921696237255,0.0020685886898218,0.0014844066997104,0.802463400810161,0.0,0.4970569818409492,0.0065808380670527,-0.0025360302794983,0.0020126609618289,-0.0009076175663578,-0.0011526988528876,-0.0011587403527312,-0.2993452734887283,0.0095000163607511,0.0742134451371462,-0.0712852310099431
2421,2015-12-29,1541.8,1548.8,1540.9,1542.6,1542.6,72923,36441,36482,0.000518739474737,0.0010959641732032,1543.525,0.0050086681208633,0.0013087647461304,0.001412091127791,0.7900056334525231,0.0,0.4969947407963911,0.0077602669435936,-0.0037114320165012,-0.0054950521308061,0.0106227985788223,-0.0004355954522674,-0.0006350849693931,-0.2943527247427198,0.0094147952864977,0.0709976868889134,-0.067244353409106
2422,2015-12-30,1542.6,1545.7,1532.7,1535.3,1535.3,80504,40466,40038,-0.004743502835045,-0.0100218936557539,1539.0749999999998,0.0047717826636102,0.0015360284746426,0.0014114750683294,0.819731702978161,0.0,0.5023414757625592,0.0106306991657392,-0.006577845626002,-0.0077210440341763,-0.0029267361790958,-0.0032781792539551,-0.0053065448801505,0.1469769104506557,0.0092803105349945,0.0709971039104223,-0.1290791599429426
2423,2015-12-31,1535.4,1536.9,1530.7,1534.7,1534.7,47785,23742,24043,-0.0003908794838043,-0.0008642045342252,1534.425,0.004759580434969,0.0015161035209574,0.0014013228667296,0.7929750475149446,0.0,0.4203233256351085,0.0129258142223049,-0.009577658109927,-0.0068184296110773,-0.0033176156629002,-0.0023078404357635,-0.005577036555467,-0.1365448825670369,0.0092779429423309,0.0678449605951342,-0.0678754485834033
2424,2016-01-01,1535.4,1536.9,1530.7,1534.7,1534.7,0,0,0,0.0,0.0,1534.425,0.0003908794838043,0.0013833937127461,0.0013116837043554,0.769982629734297,0.0,0.1241787122207624,0.010552197127777,-0.0095855836504234,-0.0099200087322435,-0.0026029818822834,-0.0014560086917927,-0.0054571322599357,0.2106494307375795,0.0074742348933157,0.0648775481822806,-0.0789367670507456
2425,2016-01-02,1535.4,1536.9,1530.7,1534.7,1534.7,0,0,0,0.0,0.0,1534.425,,,,0.7503933045209827,0.0,0.127444369521241,0.0105609363339206,-0.0095935223185996,-0.0099200087322435,-0.0106294344496555,-0.0010071866091107,-0.0053573838727696,0.2019181758508365,,0.0620357491510849,-0.0062996434429997
2426,2016-01-03,1535.7,1540.0,1535.2,1536.5,1536.5,2693,1365,1328,0.0011721803894904,0.0029428603490696,1536.85,,,,0.7216451182472956,0.0,0.1308864265927981,0.0090041124773834,-0.0080359283400303,-0.0087478283427531,-0.0069397431284903,0.0001331952331579,-0.004159015225283,0.0352179051782642,,0.0597469935938843,0.0196305720318664
2427,2016-01-04,1536.5,1557.2,1535.7,1546.6,1546.6,144735,74429,70306,0.0065518706043956,0.0150772332657962,1544.0,0.0066559007866891,0.0019187639515494,0.0013187852961895,0.8361142985466133,0.0,0.7020736352094893,0.0085252610579279,-0.0034230214853801,-0.0018733250528679,0.0009056213828086,0.0041958598776395,0.0023525822433107,-0.0566005246407468,0.0098055137057463,0.0651830858708574,0.11895660238792
2428,2016-01-05,1546.6,1555.7,1546.1,1551.4,1551.4,95141,48382,46759,0.0030987758818357,0.0073074016258573,1549.9499999999998,0.0072477182880262,0.0017530102544787,0.0011108702889207,0.8390387809871641,0.0,0.7152917505030281,0.0046844520293652,0.0004199853543567,0.0062071840316093,0.0009028181434782,0.0040426986688573,0.0053648859838362,-0.3569714608831797,0.0099542847230147,0.063608982518574,0.1710702654665543
2429,2016-01-06,1551.3,1569.1,1548.6,1566.5,1566.5,171718,86261,85457,0.0096860823354756,0.019673696534395,1558.875,0.0101696904070605,0.0026105725362429,0.0011419808026298,0.9291825507751968,1.0,1.8577387802071388,0.0066078244519508,0.0066401365519604,0.0153745268923479,0.0105889004789538,0.0075794739564013,0.0131975257725548,0.5777604609027773,0.0110441526776716,0.0738505012406412,0.2643840449577252
2430,2016-01-07,1566.4,1584.1,1565.3,1583.3,1583.3,188963,93964,94999,0.0106674451151418,0.0193887288598448,1574.775,0.0144088367432689,0.0032352483077076,0.0012403518629592,0.99260981066913,1.0,1.7130459936361002,0.0060259161320896,0.0061228477588791,0.0307854748425349,0.0212563455940957,0.0100609998641033,0.0206935936544942,0.3747808678193713,0.0128261222235402,0.0825281935106745,0.2875316917584397
2431,2016-01-08,1583.3,1587.3,1566.0,1578.3,1578.3,165294,83959,81335,-0.0031629581025169,-0.005750701243036,1578.725,0.0111264859341501,0.0032955867914564,0.0012442666412287,1.064487637622852,1.0,1.9684611999413235,0.0055403771425407,0.0082217258470938,0.0280133962238222,0.0184160201770682,0.0048326620484855,0.0159332528456597,0.5465171293831375,0.0117874959608889,0.082501888956949,0.2101670366132967
2432,2016-01-09,1583.3,1587.3,1566.0,1578.3,1578.3,0,0,0,0.0,0.0,1578.725,,,,1.1244318426072089,1.0,1.9598364247115527,0.0055394965669425,0.0082204191037135,0.0280133962238222,0.0233977533797098,0.0035192252471957,0.0143319713668951,0.7840215991739673,,0.0792043349169022,0.0951048481666081
2433,2016-01-10,1577.8,1582.2,1577.6,1580.6,1580.6,3363,1772,1591,0.0014562033660032,0.0028861214733315,1579.5499999999995,,,,1.053365968179276,1.0,0.8947291361639891,0.0050056438442115,0.0012594845801563,0.0294695995898255,0.024335217270976,0.0036662872494385,0.0145763348494085,-0.4117442437570145,,0.0756830600925304,-0.0225321103142853
2434,2016-01-11,1580.7,1582.5,1567.3,1569.7,1569.7,136446,70442,66004,-0.0069200034897134,-0.0126592208951529,1575.05,0.0077466948112781,0.0035785766845261,0.0012889951768024,1.0708254891905091,1.0,0.8969616908850793,0.007911830377738,-0.001646952445978,0.0213774157106216,0.0221587166163077,-0.0032084806588642,0.0073883176498175,0.0399633834118042,0.0105806808971221,0.081995608738801,-0.0664535674503955
2435,2016-01-12,1569.7,1573.3,1557.3,1560.5,1560.5,136076,68701,67375,-0.0058782355703268,-0.0104865867411626,1565.2,0.0090796531716746,0.0035314695081756,0.0013156964320775,1.0914243735420306,1.0,0.8959096906611997,0.0142739829671799,-0.0080089316195941,0.0089473095358991,0.0166713605297852,-0.0062115035445135,0.0014991729141899,0.1673603728831099,0.0111915382391778,0.0840822049454831,-0.1341301325665395
2436,2016-01-13,1560.5,1569.8,1553.6,1569.2,1569.2,128330,62678,65652,0.0055596526245631,0.0099283113996479,1563.275,0.0080909449835027,0.0036501465588073,0.0013006753602926,1.1101908970879166,1.0,0.896961690885079,0.015515825665502,-0.0092513715986811,0.0114081862786266,0.0222310131543483,-0.0005970100940077,0.0068193000080859,0.1498160259346126,0.0108029839669713,0.0839969517589914,-0.085865627465638
2437,2016-01-14,1569.1,1569.4,1545.3,1551.1,1551.1,141171,71090,70081,-0.0116015787046928,-0.017761338061028,1558.725,0.0128649277396724,0.0038671213322102,0.0014130853431413,1.180081902938572,1.0,0.9167416741674234,0.0184554607496285,-0.0121906149308569,-0.0098794747615418,0.0106294344496555,-0.0103517590192517,-0.0047493727257333,0.5154345205811164,0.0126587296585654,0.0979789247704457,-0.1209382323994389
2438,2016-01-15,1550.9,1571.7,1550.2,1562.8,1562.8,156475,80320,76155,0.0075147275502107,0.0112293373776074,1558.9,0.0138227261636436,0.0035583278647152,0.0014343324566112,1.2202738747063206,1.0,0.9264705882353008,0.0183414010074854,-0.0120769084098583,-0.0130321923264729,0.0169719816103759,-0.0026207759616175,0.0027330553831221,0.1636403722238781,0.0131462995786657,0.1003807343770252,0.0146829626617393
2439,2016-01-16,1550.9,1571.7,1550.2,1562.8,1562.8,0,0,0,0.0,0.0,1558.9,,,,1.2529223467501105,1.0,0.9256285973947356,0.0183403669508474,-0.0120762275345368,-0.0098692342239559,0.0104201110059802,-0.0025631567963646,0.0026922535165498,0.1537170494584963,,0.0959265085215823,-0.0425170414958036
2440,2016-01-17,1563.5,1565.0,1563.2,1564.4,1564.4,1231,629,602,0.0010232797004432,0.0016733709975939,1564.025,,,,1.1466704014282303,1.0,0.9423284502698605,0.0150304129269803,-0.0087663955095062,-0.0088459545235126,0.0083446148245878,-0.0015158008776914,0.003604520519253,-0.8182215518805971,,0.0917261953787792,0.093479948168314
2441,2016-01-18,1564.4,1567.5,1561.5,1562.7,1562.7,38062,19248,18814,-0.0010872694621033,-0.0018556528641737,1564.025,0.0076616177392544,0.0035022670020851,0.0013369388029497,1.0820162156911135,1.0,0.9596419597990016,0.0150295193874726,-0.0087658743581069,-0.0113894273516192,-0.0024287369729911,-0.0025212536580089,0.0024580406069441,-0.5060304919867833,0.0107610311040307,0.087888431324746,-0.0007280561661448
2442,2016-01-19,1562.6,1568.7,1556.3,1562.0,1562.0,99222,48322,50900,-0.0004480430196238,-0.0007997501667888,1562.4,0.0011759665941922,0.0032184539648541,0.0012691969070499,1.071301009464839,1.0,0.4879860891558747,0.0129766588203465,-0.0098131947298142,-0.0049174668815297,-0.0135442251077568,-0.0022821929657362,0.0019333704703669,-0.2104791120495396,0.0080693709270097,0.0840343093811757,-0.0060915799587134
2443,2016-01-20,1562.0,1584.1,1562.0,1573.8,1573.8,161663,82016,79647,0.0075260257012512,0.0129603110780632,1570.475,0.0075393504629595,0.0033529005802903,0.0012622252332773,1.128877174079438,1.0,1.6553018454801365,0.0087937446215629,0.0020491845264926,0.0084867943900484,-0.0028552413039886,0.0040142532237355,0.00886302622245,0.2096874549842959,0.0104225624013292,0.0871046881813263,0.0689824342896684
2444,2016-01-21,1573.8,1579.0,1566.7,1575.1,1575.1,136456,68171,68285,0.0008256852068067,0.0014880510728594,1573.65,0.0075711834554866,0.0031674631886587,0.0012571344017562,1.1107118287490898,1.0,1.700589512876193,0.0067431853728136,0.0044847022335936,0.0037528269722919,-0.0020295560971819,0.0036438679343099,0.0090920435400726,-0.2622718706321584,0.0103639399200742,0.0832315390781632,0.095336268076875
2445,2016-01-22,1575.2,1577.7,1568.6,1572.4,1572.4,96232,48420,47812,-0.0017156477599842,-0.003202512918413,1573.475,0.0019039966641457,0.002183276391874,0.0012582795595555,1.0721381663262644,1.0,1.5071770334928265,0.0068545789867665,0.0031450421233399,0.0136387579170005,-0.0052014072231694,0.00172630232431,0.0069970690211646,-0.3216766694835909,0.0080703043771362,0.0803578847466931,0.0828559714181195
2446,2016-01-23,1575.2,1577.7,1568.6,1572.4,1572.4,0,0,0,0.0,0.0,1573.475,,,,1.0383028189681962,0.0,1.4995393120393157,0.006853049126956,0.0031443401876622,0.0061240303667897,0.001718596266544,0.0014262667149587,0.0066434272497553,0.0911927031509477,,0.076830228172352,-0.0115783419510729
2447,2016-01-24,1572.0,1572.8,1571.8,1572.5,1572.5,762,446,316,6.359502688990659e-05,0.000129883682184,1572.275,,,,0.9473341886822612,0.0,1.189774297558727,0.0076251981850394,0.0003062976015133,0.0061876253936796,0.0076604268637607,0.001173388741228,0.0064676784537861,-0.4065187738767786,,0.0734445919077439,-0.0224752946714729
2448,2016-01-25,1572.4,1583.5,1572.3,1583.1,1583.1,99512,48507,51005,0.0067182405051369,0.0133026208971338,1577.825,0.006934136359248,0.0020667652348144,0.0012898873654139,0.9454928209436186,0.0,1.1421109233369169,0.0040447006824296,0.00356127032198,0.0118825861983733,0.0088190147443345,0.0063112946452889,0.0125395708687961,-0.2353452590372649,0.0100061968845632,0.075754701540631,0.0898278801840537
2449,2016-01-26,1583.1,1597.4,1581.8,1593.9,1593.9,128118,62158,65960,0.0067988930452749,0.0132351381142766,1589.05,0.0095582269342148,0.0024643924618761,0.0013298089534301,0.9771869506111968,0.0,1.502063273727665,0.0053797144727154,0.0046710095721181,0.0197687487057516,0.0272194864943022,0.009360402244066,0.0185027516366579,0.0048285576738489,0.0111689910168403,0.0770550294213515,0.1774493587053189
2450,2016-01-27,1593.9,1602.2,1589.1,1599.0,1599.0,89411,44941,44470,0.0031945907089472,0.0064736410343828,1596.0500000000002,0.007512014139948,0.0025442910399878,0.0013172917237622,0.9862611085654976,0.0,1.268716372021538,0.0039600772698002,0.0044752092723762,0.0234113824343227,0.0228993496530387,0.0069555781866503,0.0211762827640678,0.0425992792149361,0.0104223396512013,0.0740214979170167,0.2276655666007123
2451,2016-01-28,1599.1,1599.1,1583.9,1588.3,1588.3,113581,58808,54773,-0.0067141719928445,-0.0125129376196936,1592.6,0.0074354230106423,0.0024517297167319,0.0013553116852564,1.009803277392979,0.0,1.2671579917089055,0.0061788558083084,0.002252707846779,0.0091711847402269,0.0161851776601942,0.0002386463311801,0.0143993682684606,0.0513757016035927,0.0104190075857065,0.080486759347509,0.0408103719568183
2452,2016-01-29,1588.2,1592.6,1582.2,1592.1,1592.1,121678,61651,60027,0.0023896376608494,0.0046436084706209,1588.775,0.0071267435550641,0.0024924131053023,0.0013411920739282,0.994791975520328,0.0,1.2656034350559882,0.0086352915951973,-0.0002090480274442,0.0107351371942696,0.0175515356206004,0.0023027045517169,0.0164718371187353,-0.3041570094152396,0.0103889974856911,0.0771911868529002,-0.0146299794467949
2453,2016-01-30,1588.2,1592.6,1582.2,1592.1,1592.1,0,0,0,0.0,0.0,1588.775,,,,0.9819461948028312,0.0,1.2640526880073666,0.008629846396846,-0.000208916207,0.0124507849542538,0.0186388050827037,0.0021700335104746,0.0162388542254479,0.3600191410290785,,0.0739217298255049,-0.0583752167097559
2454,2016-01-31,1591.7,1592.2,1589.0,1591.5,1591.5,1472,791,681,-0.0003769317798116,-0.0007973825041126,1591.1,,,,0.914607580482675,0.0,1.2625057365764256,0.007130846391596,0.0012848371876749,0.0120738531744422,0.0187099163225159,0.0017623016698326,0.0153446925821816,-0.1645220593634909,,0.0709067062296217,0.02841385307881
2455,2016-02-01,1591.6,1603.9,1590.8,1602.4,1602.4,107257,52799,54458,0.006825537629461,0.0140154262224773,1597.175,0.0072415750806002,0.0028219541252196,0.0013800049046381,0.9340937379382522,0.0,1.2609625668449338,0.0043174210116018,0.0040927225202916,0.0188357957770133,0.0180094282507257,0.008385314120213,0.0201941082006294,0.1095071883016569,0.0104638769890543,0.0730502681949963,0.0885615211832242
2456,2016-02-02,1602.2,1605.2,1596.3,1601.6,1601.6,106437,54864,51573,-0.0004993757906524,-0.001065072071214,1601.325,0.0068437811267952,0.0024835478478703,0.0013790806190595,0.9185381368117572,0.0,0.8557692307692398,0.0024862562099118,0.0032241128915631,0.011618179481224,0.0166843672532666,0.005404507828673,0.0184608013873714,-0.2120999733109484,0.0103543014520571,0.0703298590042584,0.0848425115411203
2457,2016-02-03,1601.5,1619.9,1598.5,1616.3,1616.3,177948,88571,89377,0.0091364568548071,0.017947055544572,1609.0500000000002,0.0091500939907763,0.0027673102105488,0.0014120228606336,1.0012768406032362,0.0,2.0273684210526404,0.0069552202053954,0.0067629099693017,0.0139557432907562,0.0275364718680579,0.0091817489004021,0.0216592177418206,0.3018370026659551,0.0112743157669797,0.0763617477428243,0.2040653075414658
2458,2016-02-04,1616.2,1631.6,1613.4,1629.7,1629.7,162040,81291,80749,0.0082563623661799,0.0157669796003529,1622.725,0.0123143153841951,0.0031585582455239,0.0014582898396263,1.0476826542089508,1.0,1.7072662298987322,0.0056837935261934,0.0059719858740003,0.0190175149479889,0.0357928342342379,0.010566940348914,0.023394788711931,0.0755175330356838,0.0125854557223872,0.0785473430116745,0.2169003295323828
2459,2016-02-05,1629.7,1648.7,1619.2,1647.8,1647.8,201639,98820,102819,0.0110451160995461,0.0195535422613335,1636.35,0.0137899278161318,0.0036129032030329,0.0014800326961336,1.1642890590636423,1.0,2.726672535211268,0.0079022258875722,0.0109735363539968,0.0367768030403796,0.0467743553068942,0.012381095442972,0.0258605212829874,0.4391547325226119,0.013261767128187,0.0847297841377888,0.3404488060449193
2460,2016-02-06,1629.7,1648.7,1619.2,1647.8,1647.8,0,0,0,0.0,0.0,1636.35,,,,1.258447632867162,1.0,2.6872469635627536,0.0078951854640508,0.010963759571536,0.0343871653795302,0.0400561148017573,0.0072137092683215,0.0196594002706129,1.061514433122809,,0.0822800410088432,0.2368612851812482
2461,2016-02-07,1647.7,1647.7,1638.9,1639.0,1639.0,4451,2640,1811,-0.0053547651376595,-0.009202432695365,1643.3249999999998,,,,1.200961453563621,1.0,0.888089758342919,0.003433303423418,0.002826487004395,0.0290324002418707,0.0279024566188228,0.0014624470798798,0.0117236081622544,-0.2119969606590087,,0.0872828736963738,0.0653802002615671
2462,2016-02-08,1639.0,1675.1,1638.2,1665.2,1665.2,224892,112801,112091,0.0158589365769907,0.0228235579770973,1654.3749999999998,0.0200542755711834,0.0049016473646229,0.0016024315950706,1.3291828848785423,1.0,3.144787644787631,0.0132220119270766,0.0098726482302294,0.0452682685986731,0.0405668024868663,0.0127716859888889,0.0210814642738636,0.420373035221353,0.0158447613992436,0.1042274166427383,0.1013124402786928
2463,2016-02-09,1665.2,1673.0,1659.6,1663.3,1663.3,174208,86786,87422,-0.0011416555243313,-0.0016833097443394,1665.275,0.0158999763109651,0.0047132540164218,0.0015947565865907,1.2912630087250965,1.0,1.3294758339006136,0.0062608861888779,0.003616338841922,0.0373010754448808,0.0461393189553795,0.0094824378560806,0.015980235073994,-0.6353151103226826,0.0144304423557621,0.1017331059987983,0.0924623432730862
2464,2016-02-10,1663.2,1672.7,1655.3,1672.7,1672.7,158037,78642,79395,0.0056355065214734,0.0086296202783026,1665.975,0.0057499835730031,0.004845115656643,0.001583249267396,1.2825740440610092,1.0,1.3128529174509285,0.0058073695886274,0.0040572034112331,0.0434359577570067,0.0493851878160036,0.0128002745830446,0.0169849398535216,-0.2687213759331033,0.0105263313917526,0.0979563353843527,0.2099028898547227
2465,2016-02-11,1672.7,1737.6,1672.2,1714.4,1714.4,337480,165094,172386,0.0246240778414046,0.0272615889421015,1699.225,0.0252607233327378,0.0066625791067303,0.0019501942813586,1.531557070322159,1.0,5.131008717310081,0.0243811983533581,0.0171700817068276,0.0589235787436042,0.0740092656574082,0.0268856619953415,0.0298647014024103,1.1147619199436067,0.0182436436661448,0.1354877620690134,0.2180713595769117
2466,2016-02-12,1714.4,1720.3,1706.6,1712.2,1712.2,170400,84117,86283,-0.0012840718509821,-0.0014513733702422,1713.375,0.0246575353605756,0.0064598152599987,0.0019331079884899,1.464368116757958,1.0,2.359265523073208,0.0153656680127703,0.0042973127259657,0.0493831445264421,0.0731021255862378,0.0162330946958138,0.021261643457219,-0.6295322075507184,0.0183269246826044,0.1327093231806815,0.221532188218842
2467,2016-02-13,1714.4,1720.3,1706.6,1712.2,1712.2,0,0,0,0.0,0.0,1713.375,,,,1.404383427330459,1.0,2.290640394088672,0.0153402922965583,0.0042902159054358,0.0383380284268959,0.0662765879567768,0.0108354447839963,0.0157979802028432,-0.0066025160476549,,0.1284958818569429,0.1837764379122037
2468,2016-02-14,1710.0,1710.0,1704.7,1707.5,1707.5,3159,1831,1328,-0.0027487808634401,-0.0032525419860931,1708.05,,,,1.3022929366483649,1.0,2.2258946888534323,0.0186819615934233,0.0009167121594065,0.0355892475634558,0.0640271828839891,0.0058981757607198,0.0101876933490376,-0.3849962080657803,,0.1267676578131682,-0.0317488841711197
2469,2016-02-15,1707.5,1709.1,1676.4,1682.1,1682.1,125023,65982,59041,-0.0149872996472089,-0.0152023041145521,1693.775,0.0152912977692845,0.0067074203012821,0.0019895156504861,1.3646481023495645,1.0,2.164708490356908,0.0276660504125895,-0.0080962258195426,0.0259567130539064,0.039903426381973,-0.0089404107998018,-0.0042403194330404,0.4291211923142948,0.0147533809475938,0.147878566968634,-0.1188794451789814
2470,2016-02-16,1682.1,1691.3,1665.2,1676.9,1676.9,184617,95600,89017,-0.0030961620446721,-0.0032440027405764,1678.875,0.0153037698010031,0.0059424490826767,0.0019620099779831,1.380101638727386,1.0,2.101808006887647,0.0370194799606958,-0.0174774811734404,0.0070016144322435,0.0285509019711209,-0.0067050526455386,-0.0066993497802641,-0.1824306384094474,0.0147678255234141,0.1431639686649254,-0.1440079551572219
2471,2016-02-17,1676.9,1688.1,1669.9,1681.1,1681.1,149758,76065,73693,0.0025014902859483,0.0027413418368502,1679.0,0.0039804111668974,0.0059590992736138,0.0019649406524601,1.350035506048228,1.0,2.064918587439206,0.036889779318821,-0.0173747083481136,0.0106447602425232,0.0200072761575231,-0.0029781633493721,-0.0036612705387687,-0.4114462859272415,0.0104194850205184,0.1368758678134728,-0.1129578269174614
2472,2016-02-18,1681.1,1714.3,1675.0,1705.3,1705.3,164539,80566,83973,0.0142927072798562,0.0149761880731345,1693.925,0.0145099598565381,0.0065124316547774,0.0020793652596343,1.4285382603102423,1.0,2.0269849507005726,0.0274451276987297,-0.0079648996813142,0.0193019610009059,0.0342999834373793,0.0110757414362862,0.0090245643044117,0.5205765970937781,0.0144308094211447,0.1431543248194335,0.0963455590503582
2473,2016-02-19,1705.4,1709.0,1694.3,1700.3,1700.3,164700,82110,82590,-0.0029363422554284,-0.0031644055852325,1702.25,0.0145912160983473,0.0043014929861858,0.002053015674351,1.370854773598248,1.0,1.99041989400734,0.0221782385277246,-0.0027291467495219,-0.0082584590959271,0.0367184063196104,0.0080321825656294,0.0053086346998422,-0.5142777765339749,0.0144242583034868,0.1391892810358275,0.1002542751026078
2474,2016-02-20,1705.4,1709.0,1694.3,1700.3,1700.3,0,0,0,0.0,0.0,1702.25,,,,1.3194792514405855,1.0,1.943670382165606,0.0221428464899851,-0.002724791576561,-0.006974387244945,0.0208594697426196,0.007068570810022,0.0046023426896348,0.3115659368974154,,0.1333797173439929,0.0856284115694409
